Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
Mar,East,Jordan,94,24,2256,1622.969826,633.03
Jan,East,Jordan,192,30,5760,4010.771486,1749.228514
Dec,North,Jordan,220,34,7480,5046.980077,2433.019923
Mar,North,Skyler,203,20,4060,2954.560833,1105.439167
Jun,East,Skyler,220,26,5720,4515.84525,1204.15475
Jul,West,Skyler,194,26,5044,3951.952941,1092.047059
Aug,North,Jordan,226,22,4972,3917.656922,1054.343078
Nov,South,Alex,111,27,2997,2382.500991,614.4990088
Apr,West,Jamie,178,34,6052,4083.911972,1968.088028
Mar,South,Skyler,166,25,4150,2788.712025,1361.287975
May,East,Alex,228,23,5244,3745.077123,1498.922877
Sep,South,Skyler,191,29,5539,4173.06449,1365.93551
Jun,West,Skyler,221,29,6409,4588.54975,1820.45025
Sep,East,Jordan,103,29,2987,2341.369376,645.6306241
Jun,West,Jordan,128,31,3968,3006.194387,961.8056128
Feb,South,Skyler,111,32,3552,2646.579645,905.4203549
May,West,Jamie,154,34,5236,3459.19311,1776.80689
Dec,East,Skyler,188,22,4136,2797.178099,1338.821901
Nov,South,Jamie,90,20,1800,1285.601514,514.3984864
Sep,South,Alex,147,32,4704,3746.530037,957.4699627
Aug,North,Skyler,169,21,3549,2484.872471,1064.127529
Jul,North,Jamie,189,21,3969,2954.905892,1014.094108
Jan,West,Alex,212,34,7208,5754.405203,1453.594797
Apr,North,Alex,243,32,7776,5362.358829,2413.641171
Dec,North,Jordan,111,30,3330,2247.750178,1082.249822
Jul,North,Alex,150,24,3600,2635.02,964.9800276
Nov,North,Jordan,153,23,3519,2578.665343,940.3346574
Jul,East,Alex,217,21,4557,3592.205608,964.7943923
Jun,East,Alex,178,30,5340,3492.170506,1847.829494
Aug,North,Jamie,100,34,3400,2417.762644,982.2373561
Nov,West,Jamie,119,28,3332,2321.91161,1010.08839
Jun,East,Jordan,121,26,3146,2314.379823,831.6201767
Oct,North,Skyler,151,27,4077,2655.755979,1421.244021
Mar,East,Jamie,125,27,3375,2553.726053,821.273947
Apr,South,Alex,161,21,3381,2443.612548,937.3874521
Mar,East,Jordan,152,34,5168,3902.374272,1265.625728
Jan,East,Jordan,197,24,4728,3390.784167,1337.215833
Oct,West,Jordan,120,22,2640,1903.780362,736.2196381
May,East,Alex,173,29,5017,3934.995948,1082.004052
Jan,West,Jamie,211,28,5908,4027.097939,1880.902061
Jan,South,Skyler,178,28,4984,3402.194578,1581.805422
Feb,North,Jordan,221,25,5525,4054.916228,1470.083772
Apr,West,Alex,221,32,7072,5297.16591,1774.83409
Jun,East,Jamie,132,23,3036,2134.925022,901.0749785
Aug,East,Jamie,207,27,5589,4068.382187,1520.617813
Mar,West,Skyler,108,24,2592,1773.390569,818.6094309
Jan,South,Jordan,102,22,2244,1504.347515,739.6524845
Mar,North,Alex,164,32,5248,3598.760358,1649.239642
Dec,East,Jamie,238,30,7140,5622.435546,1517.564454
Mar,South,Alex,175,33,5775,4448.32484,1326.67516
May,North,Jamie,150,27,4050,2717.699249,1332.300751
Nov,North,Jordan,230,33,7590,4986.508909,2603.491091
Dec,East,Jordan,87,33,2871,1906.280108,964.7198919
Dec,West,Skyler,155,31,4805,3334.741694,1470.258306
Apr,East,Jamie,179,25,4475,3453.374739,1021.625261
Apr,East,Alex,95,24,2280,1591.910074,688.0899256
Sep,East,Jamie,233,20,4660,3158.773029,1501.226971
Jul,South,Alex,236,22,5192,3683.081053,1508.918947
Apr,West,Skyler,172,26,4472,2990.01517,1481.98483
Mar,South,Jamie,85,22,1870,1347.395825,522.6041751
Jun,East,Jordan,116,20,2320,1743.092846,576.9071542
Mar,West,Alex,240,27,6480,4570.520858,1909.479142
Jun,North,Jordan,174,26,4524,3058.412761,1465.587239
Nov,West,Skyler,140,24,3360,2412.411531,947.588469
Nov,East,Skyler,248,31,7688,5876.502583,1811.497417
Dec,West,Alex,97,29,2813,1860.768944,952.2310555
Sep,North,Jamie,190,24,4560,3012.520991,1547.479009
Jun,North,Jordan,174,25,4350,3035.067257,1314.932743
Dec,West,Jordan,95,26,2470,1759.277058,710.7229423
Apr,North,Alex,183,32,5856,3996.548861,1859.451139
May,South,Alex,244,22,5368,3510.86844,1857.13156
Jun,West,Alex,93,30,2790,1905.38571,884.61
Nov,North,Skyler,182,31,5642,4035.753523,1606.246477
Mar,North,Skyler,147,33,4851,3210.945307,1640.054693
Aug,West,Jordan,109,34,3706,2806.864268,899.1357325
Apr,South,Jamie,139,31,4309,3157.700381,1151.299619
Aug,West,Alex,132,23,3036,2171.244076,864.7559239
Oct,North,Skyler,243,20,4860,3537.14,1322.86
Oct,West,Jamie,237,26,6162,4611.461469,1550.538531
Mar,North,Alex,143,29,4147,3314.36441,832.64
Oct,East,Jamie,93,21,1953,1496.521422,456.48
Jul,West,Alex,102,26,2652,1938.756446,713.2435544
Nov,West,Jamie,235,25,5875,4497.78291,1377.21709
Dec,North,Jordan,201,23,4623,3334.494241,1288.505759
Sep,North,Alex,86,30,2580,1797.321668,782.678332
Apr,North,Alex,249,21,5229,3604.319328,1624.680672
Aug,North,Jordan,89,26,2314,1642.759257,671.2407429
Mar,West,Alex,181,26,4706,3060.511764,1645.488236
Jul,North,Alex,92,24,2208,1493.807798,714.1922024
Mar,West,Skyler,240,28,6720,4495.545612,2224.454388
Dec,South,Jordan,239,22,5258,4175.121756,1082.878244
Jul,West,Skyler,206,28,5768,3805.306337,1962.693663
Nov,North,Jordan,127,24,3048,2210.24,837.7552477
Oct,North,Jamie,84,21,1764,1389.957365,374.0426354
Oct,South,Jordan,140,28,3920,2905.221889,1014.778111
Nov,West,Jordan,201,33,6633,4804.22,1828.782031
Nov,South,Skyler,169,20,3380,2573.697647,806.3023528
Jun,West,Alex,182,20,3640,2558.942909,1081.057091
Feb,North,Jordan,169,34,5746,3901.862476,1844.137524
Nov,West,Alex,82,32,2624,2039.090376,584.9096241
Mar,North,Jordan,103,26,2678,1763.429053,914.5709467
Jun,North,Skyler,196,22,4312,3325.281152,986.7188479
Apr,East,Jordan,177,27,4779,3180.447982,1598.552018
Jun,East,Jamie,241,26,6266,4660.871248,1605.128752
Jan,West,Jordan,163,30,4890,3528.414216,1361.585784
Oct,North,Jordan,198,32,6336,5067.413528,1268.586472
Dec,South,Alex,121,26,3146,2227.959814,918.0401861
Jan,North,Alex,227,20,4540,3602.912241,937.0877587
Mar,South,Jamie,120,20,2400,1705.360981,694.6390186
Aug,West,Jordan,161,31,4991,3754.505073,1236.494927
Aug,West,Alex,181,33,5973,4459.138314,1513.861686
Nov,South,Jordan,227,21,4767,3160.367468,1606.632532
Apr,South,Skyler,85,21,1785,1359.286198,425.7138021
Jun,North,Skyler,201,30,6030,4108.239854,1921.760146
Aug,West,Jamie,249,24,5976,4232.598464,1743.401536
Jul,North,Skyler,104,28,2912,2234.47,677.5347137
Nov,South,Alex,120,26,3120,2469.938805,650.0611946
Jul,East,Alex,248,33,8184,6006.814968,2177.185032
Apr,East,Jamie,82,21,1722,1253.457017,468.5429834
Sep,East,Jordan,187,24,4488,3257.114444,1230.885556
Dec,South,Alex,136,24,3264,2521.390075,742.6099248
Oct,North,Skyler,162,27,4374,3494.68,879.31654
Jun,West,Alex,153,28,4284,3191.745605,1092.254395
Dec,South,Jamie,212,27,5724,4045.685215,1678.314785
Nov,East,Skyler,165,33,5445,3717.844079,1727.155921
Mar,North,Skyler,176,32,5632,3828.764153,1803.235847
May,West,Skyler,94,21,1974,1536.606312,437.3936884
May,West,Jamie,167,23,3841,3068.393638,772.6063619
May,South,Jamie,173,21,3633,2741.82,891.18
Aug,South,Jordan,205,25,5125,4066.043505,1058.956495
Sep,West,Jordan,179,23,4117,2892.189742,1224.810258
Sep,West,Jordan,118,34,4012,2985.486811,1026.513189
Jun,East,Jamie,158,26,4108,2985.500022,1122.499978
Jun,West,Skyler,245,32,7840,5662.853354,2177.146646
Sep,South,Skyler,118,21,2478,1845.753281,632.2467194
Apr,North,Alex,131,28,3668,2554.948416,1113.051584
Jun,East,Jordan,210,33,6930,5170.426921,1759.573079
Apr,East,Skyler,236,24,5664,4253.263157,1410.736843
Nov,West,Skyler,205,20,4100,3179.2097,920.7903001
Jan,North,Skyler,238,31,7378,5604.123786,1773.876214
Jul,East,Skyler,145,34,4930,3440.973215,1489.026785
Oct,South,Jamie,124,30,3720,2669.546418,1050.453582
Nov,West,Jordan,101,22,2222,1484.421958,737.5780422
Dec,South,Skyler,162,23,3726,2565.701694,1160.298306
Jun,West,Skyler,217,22,4774,3476.148757,1297.851243
Sep,East,Skyler,228,25,5700,3791.150468,1908.849532
Jul,West,Skyler,96,32,3072,2259.735381,812.2646189
Jul,North,Alex,146,32,4672,3310.30763,1361.69237
Feb,South,Skyler,86,25,2150,1408.712124,741.2878762
Dec,North,Skyler,180,29,5220,3733.172691,1486.827309
Nov,South,Skyler,115,32,3680,2547.189377,1132.810623
Sep,South,Alex,146,34,4964,3276.471353,1687.528647
Oct,West,Jamie,156,30,4680,3247.945643,1432.054357
Sep,East,Alex,237,26,6162,4277.132123,1884.867877
Jun,East,Skyler,166,33,5478,3852.46,1625.535965
Mar,North,Jamie,236,28,6608,4658.449989,1949.550011
Jan,West,Skyler,151,29,4379,3128.645413,1250.354587
Apr,East,Jamie,240,28,6720,4460.693793,2259.306207
Mar,South,Skyler,138,26,3588,2335.040502,1252.959498
Dec,South,Skyler,99,30,2970,2258.391246,711.6087536
Jan,West,Jamie,236,34,8024,5621.630187,2402.369813
Mar,North,Jamie,208,20,4160,3086.893748,1073.106252
Apr,West,Skyler,241,22,5302,3690.484792,1611.515208
Aug,North,Alex,188,24,4512,3598.897992,913.102008
Sep,West,Alex,93,29,2697,1880.655064,816.3449359
Mar,South,Alex,244,31,7564,5603.083379,1960.916621
Jun,West,Alex,242,30,7260,4958.54869,2301.45131
Oct,East,Jamie,103,25,2575,1873.751169,701.2488314
Nov,East,Jamie,189,25,4725,3481.850709,1243.149291
May,West,Alex,213,24,5112,3462.989474,1649.010526
Jun,North,Jordan,117,25,2925,1955.50381,969.4961903
Apr,North,Jordan,208,28,5824,4636.138087,1187.861913
Oct,South,Jordan,120,32,3840,3010.522146,829.4778536
Jun,South,Skyler,110,33,3630,2718.906553,911.0934466
Jul,North,Alex,115,20,2300,1792.063724,507.9362764
Sep,West,Skyler,184,20,3680,2444.749326,1235.250674
Oct,South,Jamie,188,28,5264,3997.515486,1266.484514
Jul,North,Jamie,110,33,3630,2515.011566,1114.988434
Jun,North,Jordan,236,27,6372,4657.447592,1714.552408
Jan,West,Jordan,192,28,5376,4111.145944,1264.854056
Feb,East,Jamie,210,26,5460,3576.419571,1883.580429
Jan,North,Jordan,140,29,4060,3062.156452,997.84
Sep,South,Jordan,85,25,2125,1519.863789,605.14
Oct,West,Jamie,99,28,2772,1984.61598,787.3840199
Oct,West,Skyler,190,21,3990,3136.505943,853.4940571
Sep,West,Jordan,140,34,4760,3707.85178,1052.14822
Jul,East,Skyler,220,23,5060,3332.668112,1727.331888
Feb,East,Jordan,102,21,2142,1590.964748,551.0352521
Jun,South,Alex,158,33,5214,3729.975285,1484.024715
Nov,South,Skyler,110,25,2750,1836.098467,913.9015335
Apr,West,Skyler,83,20,1660,1290.911795,369.0882048
Jan,South,Jordan,197,26,5122,3384.241957,1737.758043
Jan,North,Skyler,145,26,3770,2468.651077,1301.348923
Dec,East,Alex,223,26,5798,3940.479265,1857.520735
May,West,Jamie,194,33,6402,4452.6351,1949.3649
Dec,West,Alex,110,23,2530,1667.604255,862.395745
Feb,North,Jamie,202,34,6868,5124.879065,1743.120935
Apr,North,Alex,122,27,3294,2357.095827,936.9041731
Jan,North,Alex,83,24,1992,1417.962032,574.0379682
Apr,North,Skyler,127,21,2667,1791.693561,875.3064394
Nov,West,Alex,235,24,5640,4036.369565,1603.630435
Jun,East,Jordan,223,31,6913,4898.032576,2014.967424
Oct,East,Jordan,168,29,4872,3447.1661,1424.8339
Apr,North,Jordan,205,28,5740,3919.186197,1820.813803
Jan,South,Jordan,156,29,4524,3004.685175,1519.314825
Jul,West,Skyler,237,20,4740,3266.363339,1473.636661
Feb,East,Jordan,144,30,4320,3240.391067,1079.608933
Sep,North,Alex,148,21,3108,2054.196906,1053.803094
Mar,South,Jordan,93,29,2697,1907.719353,789.2806473
Aug,South,Skyler,154,27,4158,3023.516455,1134.483545
Aug,North,Jamie,241,32,7712,6126.974017,1585.025983
Mar,West,Alex,108,24,2592,2012.879161,579.1208392
Apr,East,Alex,158,31,4898,3857.135816,1040.864184
Feb,South,Skyler,232,28,6496,5021.41,1474.590498
Apr,East,Jamie,173,25,4325,3193.438083,1131.561917
Nov,East,Jordan,145,32,4640,3615.107616,1024.892384
Nov,South,Jamie,194,27,5238,3848.814922,1389.185078
Nov,North,Alex,119,34,4046,2847.017257,1198.982743
Sep,South,Alex,222,31,6882,4857.668647,2024.331353
Feb,South,Alex,111,20,2220,1631.298751,588.7012495
Dec,West,Jamie,99,28,2772,2138.364995,633.6350049
Dec,East,Jordan,132,28,3696,2476.50,1219.50295
Mar,North,Alex,128,22,2816,1846.985629,969.0143712
Nov,East,Skyler,168,20,3360,2581.942588,778.0574124
Nov,South,Jordan,161,27,4347,3247.812409,1099.187591
Apr,North,Alex,80,27,2160,1670.104539,489.8954609
May,North,Jordan,246,31,7626,6074.120279,1551.879721
Jan,North,Skyler,140,28,3920,2695.819679,1224.180321
Jul,North,Jamie,209,33,6897,4684.054763,2212.945237
Oct,West,Alex,173,25,4325,3032.459833,1292.540167
Jul,North,Skyler,96,28,2688,2101.194399,586.8056011
Sep,South,Alex,236,31,7316,4770.723949,2545.276051
Apr,West,Alex,196,29,5684,3703.579804,1980.420196
Jun,South,Jamie,185,28,5180,3535.443023,1644.556977
Nov,South,Jamie,211,31,6541,4620.480274,1920.519726
Feb,East,Jordan,164,32,5248,3649.206841,1598.793159
Dec,North,Skyler,122,23,2806,2171.10792,634.89208
Dec,North,Skyler,155,30,4650,3503.581364,1146.418636
Apr,South,Jamie,219,24,5256,4076.948075,1179.051925
Feb,North,Alex,129,25,3225,2281.894042,943.1059575
Oct,West,Jordan,140,25,3500,2587.800399,912.1996005
May,East,Jamie,183,29,5307,3859.87831,1447.12169
Jul,North,Jordan,130,21,2730,1968.900522,761.0994784
Jan,North,Jordan,156,23,3588,2487.257147,1100.742853
Oct,West,Skyler,177,31,5487,4150.27404,1336.72596
Oct,East,Jordan,162,28,4536,3304.949744,1231.050256
Jul,West,Skyler,157,34,5338,3532.637247,1805.362753
Oct,South,Alex,84,26,2184,1419.771133,764.2288669
Jun,South,Alex,235,28,6580,4297.054901,2282.945099
Jun,North,Jamie,217,25,5425,3588.054341,1836.945659
Dec,East,Alex,167,30,5010,3535.27,1474.727925
Aug,South,Skyler,96,26,2496,1736.841233,759.1587667
Aug,West,Jordan,144,28,4032,2715.537311,1316.462689
Jun,South,Jordan,203,33,6699,4872.299231,1826.700769
Mar,South,Alex,100,31,3100,2466.134357,633.8656428
May,West,Skyler,190,34,6460,4354.715043,2105.284957
Feb,North,Jordan,186,23,4278,2941.504543,1336.495457
May,East,Alex,101,28,2828,2034.224102,793.7758979
Sep,North,Skyler,148,34,5032,3754.5066,1277.4934
Oct,West,Skyler,115,22,2530,1872.294872,657.7051285
Jan,South,Jordan,228,33,7524,5478.825507,2045.174493
Oct,East,Jamie,152,31,4712,3583.901173,1128.098827
May,North,Jamie,170,33,5610,4358.363188,1251.636812
Dec,West,Skyler,205,30,6150,4919.046972,1230.953028
Jun,South,Skyler,225,31,6975,5020.790413,1954.209587
Nov,South,Alex,178,33,5874,4694.756279,1179.243721
Jul,North,Skyler,94,27,2538,1927.801125,610.1988745
Sep,West,Alex,123,22,2706,2025.715017,680.2849832
Jun,South,Alex,176,22,3872,2888.327925,983.6720755
May,South,Alex,115,22,2530,1990.13,539.87
Dec,East,Skyler,247,28,6916,5478.787049,1437.212951
Jul,South,Skyler,109,29,3161,2139.282611,1021.717389
Jan,North,Alex,105,33,3465,2508.707041,956.2929586
Nov,West,Jordan,164,22,3608,2854.712659,753.2873411
May,West,Skyler,180,25,4500,3182.926161,1317.073839
Feb,East,Jamie,200,30,6000,4109.408882,1890.591118
Apr,West,Jordan,110,33,3630,2415.394656,1214.605344
Jul,North,Jamie,96,23,2208,1632.99847,575.0015297
May,South,Skyler,177,33,5841,4410.19404,1430.80596
Dec,East,Jordan,205,34,6970,4734.94542,2235.05458
Jun,West,Skyler,103,21,2163,1624.511886,538.4881142
Feb,East,Skyler,201,31,6231,4890.979078,1340.020922
Mar,East,Jordan,211,31,6541,4490.637982,2050.362018
Jul,West,Skyler,216,22,4752,3175.761526,1576.238474
Nov,East,Jordan,209,24,5016,3888.972997,1127.027003
Feb,West,Skyler,242,34,8228,6479.278192,1748.721808
Dec,North,Alex,202,29,5858,3996.499189,1861.500811
Jun,West,Jamie,117,23,2691,2040.335259,650.6647413
May,South,Alex,222,24,5328,3935.462835,1392.537165
Oct,West,Skyler,249,32,7968,5465.087601,2502.912399
Jan,South,Skyler,210,31,6510,5035.80,1474.198267
Dec,East,Skyler,238,30,7140,5144.838471,1995.161529
Nov,West,Alex,248,20,4960,3745.048403,1214.951597
Oct,South,Skyler,136,23,3128,2174.627592,953.3724081
Nov,West,Jordan,121,30,3630,2803.69,826.31
Apr,West,Jamie,132,29,3828,2639.952997,1188.047003
Nov,West,Skyler,198,22,4356,3069.751985,1286.248015
Feb,North,Skyler,200,32,6400,4535.810424,1864.189576
Apr,South,Jamie,135,34,4590,3125.624879,1464.375121
Jan,North,Jamie,166,34,5644,4408.841153,1235.158847
Feb,North,Jamie,155,21,3255,2171.160438,1083.839562
Aug,South,Alex,164,26,4264,3131.77735,1132.22265
Jun,West,Alex,164,29,4756,3672.215216,1083.784784
Feb,North,Skyler,239,28,6692,4932.912382,1759.087618
Dec,North,Jamie,160,20,3200,2236.910318,963.0896822
Jun,North,Skyler,244,31,7564,5803.125451,1760.874549
Oct,West,Skyler,87,26,2262,1639.670888,622.329112
Sep,North,Skyler,90,30,2700,1821.020204,878.9797959
Jul,East,Alex,217,31,6727,4692.280887,2034.719113
Sep,South,Jamie,194,20,3880,2866.508974,1013.491026
May,East,Skyler,160,24,3840,2875.455271,964.5447286
Jul,West,Alex,166,20,3320,2430.969781,889.0302188
Nov,North,Jordan,121,22,2662,1838.91,823.0866324
Jul,South,Jordan,116,27,3132,2314.74499,817.2550096
Dec,North,Skyler,171,32,5472,3829.676218,1642.323782
Dec,West,Skyler,164,34,5576,3812.523987,1763.476013
Mar,South,Jamie,138,23,3174,2513.266195,660.7338055
Jul,East,Jamie,231,31,7161,4992.871266,2168.128734
Jan,South,Skyler,235,20,4700,3291.612421,1408.387579
Sep,North,Alex,116,20,2320,1820.078206,499.9217937
Oct,South,Skyler,100,27,2700,1812.790655,887.2093449
Jun,West,Jamie,240,34,8160,6019.544124,2140.455876
May,West,Jamie,209,33,6897,5293.837838,1603.162162
Jul,South,Alex,162,27,4374,3022.651893,1351.348107
May,West,Skyler,235,23,5405,4197.58872,1207.41128
Oct,West,Jamie,222,34,7548,5777.596574,1770.403426
May,West,Skyler,80,23,1840,1330.161963,509.8380374
Nov,East,Jamie,186,29,5394,3602.152877,1791.847123
Oct,North,Jordan,107,30,3210,2553.606597,656.3934027
Nov,West,Jordan,129,21,2709,2014.505952,694.4940485
Jul,South,Jordan,114,21,2394,1741.790037,652.2099631
Oct,West,Jamie,235,31,7285,5702.825034,1582.174966
Jul,East,Alex,216,25,5400,3851.29853,1548.70147
Nov,South,Jordan,231,27,6237,4581.364666,1655.635334
Mar,North,Jamie,211,26,5486,4272.288048,1213.711952
Mar,South,Skyler,120,26,3120,2211.910982,908.0890184
Oct,South,Jordan,146,22,3212,2459.938263,752.0617367
Dec,South,Alex,127,31,3937,2710.312162,1226.687838
Mar,South,Alex,165,21,3465,2617.304262,847.6957382
Jun,West,Alex,137,29,3973,2886.643657,1086.356343
Dec,North,Skyler,118,26,3068,2070.090108,997.9098924
Jun,West,Skyler,104,34,3536,2370.538357,1165.461643
Mar,East,Alex,139,23,3197,2297.53438,899.4656203
Mar,East,Alex,196,20,3920,2965.9781,954.0218999
Aug,South,Alex,165,20,3300,2443.631514,856.3684856
Aug,West,Skyler,193,23,4439,3454.468661,984.5313392
Jul,West,Skyler,163,24,3912,2771.453456,1140.546544
Oct,North,Jamie,234,24,5616,4361.08,1254.915862
Apr,North,Jordan,203,20,4060,2661.550329,1398.449671
Apr,North,Skyler,190,22,4180,2946.359495,1233.640505
Mar,West,Alex,121,25,3025,1999.366063,1025.633937
May,North,Jordan,131,29,3799,2993.181291,805.8187094
Mar,North,Skyler,127,26,3302,2381.722121,920.2778789
Aug,North,Jordan,111,30,3330,2322.420144,1007.579856
Jul,South,Jamie,231,34,7854,5685.299766,2168.700234
Mar,East,Skyler,210,20,4200,3065.693027,1134.306973
Sep,East,Alex,197,27,5319,4132.516578,1186.483422
Dec,West,Alex,234,23,5382,3936.201911,1445.798089
May,West,Jamie,247,32,7904,5649.045815,2254.954185
Sep,South,Jamie,102,28,2856,2268.244245,587.7557547
Jul,East,Jamie,214,30,6420,5105.721487,1314.278513
Jul,North,Jamie,206,30,6180,4052.612358,2127.387642
Jun,North,Jamie,116,25,2900,2192.477904,707.5220957
Feb,West,Skyler,86,34,2924,2063.653088,860.3469124
Sep,East,Skyler,156,20,3120,2343.993445,776.0065545
Jun,West,Jordan,161,21,3381,2520.665192,860.3348079
Aug,West,Jamie,174,22,3828,2677.746012,1150.253988
Jan,North,Alex,101,21,2121,1692.555473,428.4445273
May,North,Alex,157,29,4553,3203.337901,1349.662099
Dec,East,Jamie,161,26,4186,3117.721239,1068.278761
Jan,West,Jamie,224,31,6944,5360.82328,1583.17672
Oct,South,Jamie,98,20,1960,1316.766705,643.2332955
Nov,East,Jamie,174,28,4872,3386.45538,1485.54462
Aug,West,Jamie,118,21,2478,1684.658159,793.3418405
Aug,East,Alex,196,23,4508,3458.868324,1049.131676
Jan,East,Jordan,115,27,3105,2391.412878,713.5871216
Sep,East,Jamie,94,30,2820,1941.264253,878.74
Feb,South,Jamie,236,22,5192,3378.016591,1813.983409
Dec,South,Jamie,139,28,3892,2776.952018,1115.047982
Sep,North,Skyler,247,26,6422,4836.219664,1585.780336
Jan,North,Alex,223,34,7582,5636.271729,1945.728271
Dec,West,Alex,240,29,6960,4989.310582,1970.689418
Oct,East,Jordan,168,31,5208,3621.076807,1586.923193
Sep,West,Skyler,95,31,2945,2123.810608,821.1893916
Apr,North,Skyler,237,22,5214,3400.911907,1813.088093
Sep,South,Skyler,177,22,3894,2574.247829,1319.752171
Jul,North,Jordan,183,34,6222,4196.126249,2025.873751
Nov,West,Jordan,123,24,2952,2195.729492,756.2705079
Jun,North,Jordan,245,24,5880,4014.980904,1865.019096
May,West,Skyler,130,29,3770,2689.920779,1080.079221
