Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
May,South,Alex,244,22,5368,3510.8684402438935,1857.1315597561065
Jun,West,Alex,93,30,2790,1905.385710140923,884.614289859077
Nov,North,Skyler,182,31,5642,4035.7535225667657,1606.2464774332343
Mar,North,Skyler,147,33,4851,3210.9453071790167,1640.0546928209833
Aug,West,Jordan,109,34,3706,2806.8642675431834,899.1357324568166
Apr,South,Jamie,139,31,4309,3157.7003807845526,1151.2996192154474
Aug,West,Alex,132,23,3036,2171.244076098036,864.7559239019638
Oct,North,Skyler,243,20,4860,3537.14093370219,1322.85906629781
Oct,West,Jamie,237,26,6162,4611.461469178342,1550.5385308216582
Mar,North,Alex,143,29,4147,3314.364410497566,832.635589502434
Oct,East,Jamie,93,21,1953,1496.521422321518,456.478577678482
Jul,West,Alex,102,26,2652,1938.7564455772222,713.2435544227778
Nov,West,Jamie,235,25,5875,4497.782909788306,1377.217090211694
Dec,North,Jordan,201,23,4623,3334.4942406705477,1288.5057593294523
Sep,North,Alex,86,30,2580,1797.3216679557556,782.6783320442444
Apr,North,Alex,249,21,5229,3604.319328254411,1624.6806717455888
Aug,North,Jordan,89,26,2314,1642.7592570815232,671.2407429184768
Mar,West,Alex,181,26,4706,3060.511764106603,1645.488235893397
Jul,North,Alex,92,24,2208,1493.8077976280938,714.1922023719062
Mar,West,Skyler,240,28,6720,4495.545611665137,2224.4543883348633
Dec,South,Jordan,239,22,5258,4175.121756179804,1082.878243820196
Jul,West,Skyler,206,28,5768,3805.306337265993,1962.693662734007
Nov,North,Jordan,127,24,3048,2210.24475233695,837.7552476630499
Oct,North,Jamie,84,21,1764,1389.9573646052463,374.0426353947537
Oct,South,Jordan,140,28,3920,2905.221888687842,1014.7781113121582
Nov,West,Jordan,201,33,6633,4804.21796916269,1828.7820308373102
Nov,South,Skyler,169,20,3380,2573.697647184776,806.3023528152239
Jun,West,Alex,182,20,3640,2558.9429092229543,1081.0570907770457
Feb,North,Jordan,169,34,5746,3901.862476116522,1844.137523883478
Nov,West,Alex,82,32,2624,2039.0903759370408,584.9096240629592
Mar,North,Jordan,103,26,2678,1763.4290532603586,914.5709467396414
Jun,North,Skyler,196,22,4312,3325.2811521414396,986.7188478585604
Apr,East,Jordan,177,27,4779,3180.4479815837767,1598.5520184162233
Jun,East,Jamie,241,26,6266,4660.871248444766,1605.128751555234
Jan,West,Jordan,163,30,4890,3528.414215568246,1361.5857844317538
Oct,North,Jordan,198,32,6336,5067.413527893946,1268.5864721060543
Dec,South,Alex,121,26,3146,2227.9598139073023,918.0401860926977
Jan,North,Alex,227,20,4540,3602.9122412793567,937.0877587206433
Mar,South,Jamie,120,20,2400,1705.3609814226536,694.6390185773464
Aug,West,Jordan,161,31,4991,3754.5050725243636,1236.4949274756364
Aug,West,Alex,181,33,5973,4459.138313821883,1513.8616861781175
Nov,South,Jordan,227,21,4767,3160.3674682083542,1606.6325317916458
Apr,South,Skyler,85,21,1785,1359.2861978760081,425.71380212399185
Jun,North,Skyler,201,30,6030,4108.239853854399,1921.7601461456006
Aug,West,Jamie,249,24,5976,4232.598463862517,1743.4015361374832
Jul,North,Skyler,104,28,2912,2234.46528633594,677.5347136640598
Nov,South,Alex,120,26,3120,2469.9388053665243,650.0611946334757
Jul,East,Alex,248,33,8184,6006.814968359699,2177.1850316403006
Apr,East,Jamie,82,21,1722,1253.4570166130886,468.5429833869114
Sep,East,Jordan,187,24,4488,3257.1144441989495,1230.8855558010505
Dec,South,Alex,136,24,3264,2521.3900751769374,742.6099248230626
Oct,North,Skyler,162,27,4374,3494.68346002989,879.3165399701102
Jun,West,Alex,153,28,4284,3191.7456047317787,1092.2543952682213
Dec,South,Jamie,212,27,5724,4045.685215378639,1678.314784621361
Nov,East,Skyler,165,33,5445,3717.844078772386,1727.1559212276138
Mar,North,Skyler,176,32,5632,3828.7641530684095,1803.2358469315905
May,West,Skyler,94,21,1974,1536.606311575045,437.3936884249549
May,West,Jamie,167,23,3841,3068.393638074114,772.6063619258862
May,South,Jamie,173,21,3633,2741.81989050736,891.18010949264
Aug,South,Jordan,205,25,5125,4066.043504765114,1058.956495234886
Sep,West,Jordan,179,23,4117,2892.189741505625,1224.810258494375
Sep,West,Jordan,118,34,4012,2985.4868114827505,1026.5131885172495
Jun,East,Jamie,158,26,4108,2985.500021911863,1122.4999780881371
Jun,West,Skyler,245,32,7840,5662.853353645931,2177.146646354069
Sep,South,Skyler,118,21,2478,1845.7532805608282,632.2467194391718
Apr,North,Alex,131,28,3668,2554.948415730314,1113.051584269686
Jun,East,Jordan,210,33,6930,5170.426921104085,1759.5730788959154
Apr,East,Skyler,236,24,5664,4253.263157317361,1410.7368426826388
Nov,West,Skyler,205,20,4100,3179.2096998998763,920.7903001001237
Jan,North,Skyler,238,31,7378,5604.123785801177,1773.8762141988227
Jul,East,Skyler,145,34,4930,3440.973215481007,1489.0267845189928
Oct,South,Jamie,124,30,3720,2669.5464179797427,1050.4535820202573
Nov,West,Jordan,101,22,2222,1484.4219578061159,737.5780421938841
Dec,South,Skyler,162,23,3726,2565.7016935169945,1160.2983064830055
Jun,West,Skyler,217,22,4774,3476.148757424211,1297.851242575789
Sep,East,Skyler,228,25,5700,3791.1504676391687,1908.8495323608313
Jul,West,Skyler,96,32,3072,2259.7353811045186,812.2646188954814
Jul,North,Alex,146,32,4672,3310.3076295087417,1361.6923704912583
Feb,South,Skyler,86,25,2150,1408.7121238310895,741.2878761689105
Dec,North,Skyler,180,29,5220,3733.1726913012217,1486.8273086987783
Nov,South,Skyler,115,32,3680,2547.1893773999295,1132.8106226000705
Sep,South,Alex,146,34,4964,3276.4713528226894,1687.5286471773106
Oct,West,Jamie,156,30,4680,3247.9456426991956,1432.0543573008044
Sep,East,Alex,237,26,6162,4277.132122859992,1884.8678771400082
Jun,East,Skyler,166,33,5478,3852.46403513565,1625.5359648643498
Mar,North,Jamie,236,28,6608,4658.449989446586,1949.5500105534138
Jan,West,Skyler,151,29,4379,3128.6454129201584,1250.3545870798416
Apr,East,Jamie,240,28,6720,4460.693792746353,2259.306207253647
Mar,South,Skyler,138,26,3588,2335.0405024203337,1252.9594975796663
Dec,South,Skyler,99,30,2970,2258.3912464474524,711.6087535525476
Jan,West,Jamie,236,34,8024,5621.630186530504,2402.369813469496
Mar,North,Jamie,208,20,4160,3086.893747885452,1073.1062521145482
Apr,West,Skyler,241,22,5302,3690.484792292863,1611.515207707137
Aug,North,Alex,188,24,4512,3598.8979920138295,913.1020079861705
Sep,West,Alex,93,29,2697,1880.655064131323,816.3449358686771
Mar,South,Alex,244,31,7564,5603.0833791001505,1960.9166208998495
Jun,West,Alex,242,30,7260,4958.548689742186,2301.451310257814
Oct,East,Jamie,103,25,2575,1873.7511686480987,701.2488313519013
Nov,East,Jamie,189,25,4725,3481.8507092275854,1243.1492907724146
May,West,Alex,213,24,5112,3462.9894735964863,1649.0105264035137
Jun,North,Jordan,117,25,2925,1955.5038096887472,969.4961903112528
Apr,North,Jordan,208,28,5824,4636.138087071919,1187.8619129280814
Oct,South,Jordan,120,32,3840,3010.5221464140764,829.4778535859236
Jun,South,Skyler,110,33,3630,2718.9065534131278,911.0934465868722
Jul,North,Alex,115,20,2300,1792.0637235830627,507.9362764169373
Sep,West,Skyler,184,20,3680,2444.749325893479,1235.2506741065208
Oct,South,Jamie,188,28,5264,3997.5154856731124,1266.4845143268876
Jul,North,Jamie,110,33,3630,2515.011566048342,1114.988433951658
Jun,North,Jordan,236,27,6372,4657.447592303679,1714.552407696321
Jan,West,Jordan,192,28,5376,4111.145943785862,1264.854056214138
Feb,East,Jamie,210,26,5460,3576.419571388024,1883.580428611976
Jan,North,Jordan,140,29,4060,3062.156452289305,997.843547710695
Sep,South,Jordan,85,25,2125,1519.863789463318,605.136210536682
Oct,West,Jamie,99,28,2772,1984.6159801269207,787.3840198730793
Oct,West,Skyler,190,21,3990,3136.5059428895593,853.4940571104407
Sep,West,Jordan,140,34,4760,3707.851779553786,1052.148220446214
Jul,East,Skyler,220,23,5060,3332.668112269902,1727.331887730098
Feb,East,Jordan,102,21,2142,1590.9647479485602,551.0352520514398
Jun,South,Alex,158,33,5214,3729.975285372941,1484.024714627059
Nov,South,Skyler,110,25,2750,1836.0984665292833,913.9015334707167
Apr,West,Skyler,83,20,1660,1290.9117951858154,369.08820481418456
Jan,South,Jordan,197,26,5122,3384.2419574225505,1737.7580425774495
Jan,North,Skyler,145,26,3770,2468.651077023437,1301.3489229765628
Dec,East,Alex,223,26,5798,3940.4792650973864,1857.5207349026136
May,West,Jamie,194,33,6402,4452.635100113069,1949.3648998869312
Dec,West,Alex,110,23,2530,1667.6042550337152,862.3957449662848
Feb,North,Jamie,202,34,6868,5124.879065168201,1743.1209348317989
Apr,North,Alex,122,27,3294,2357.0958269481043,936.9041730518957
Jan,North,Alex,83,24,1992,1417.9620318488373,574.0379681511627
Apr,North,Skyler,127,21,2667,1791.6935606212678,875.3064393787322
Nov,West,Alex,235,24,5640,4036.3695647571276,1603.6304352428724
Jun,East,Jordan,223,31,6913,4898.032576123774,2014.9674238762263
Oct,East,Jordan,168,29,4872,3447.166099718434,1424.833900281566
Apr,North,Jordan,205,28,5740,3919.1861972215693,1820.8138027784307
Jan,South,Jordan,156,29,4524,3004.685175390059,1519.3148246099408
Jul,West,Skyler,237,20,4740,3266.363339194278,1473.636660805722
Feb,East,Jordan,144,30,4320,3240.3910668490607,1079.6089331509393
Sep,North,Alex,148,21,3108,2054.196906220995,1053.803093779005
Mar,South,Jordan,93,29,2697,1907.7193527055642,789.2806472944358
Aug,South,Skyler,154,27,4158,3023.5164550453983,1134.4835449546017
Aug,North,Jamie,241,32,7712,6126.974016822197,1585.025983177803
Mar,West,Alex,108,24,2592,2012.8791608166155,579.1208391833845
Apr,East,Alex,158,31,4898,3857.1358155566886,1040.8641844433114
Feb,South,Skyler,232,28,6496,5021.40950203256,1474.5904979674397
Apr,East,Jamie,173,25,4325,3193.438082773218,1131.561917226782
Nov,East,Jordan,145,32,4640,3615.1076159542804,1024.8923840457196
Nov,South,Jamie,194,27,5238,3848.8149222220213,1389.1850777779787
Nov,North,Alex,119,34,4046,2847.0172569771025,1198.9827430228975
Sep,South,Alex,222,31,6882,4857.668647239163,2024.331352760837
Feb,South,Alex,111,20,2220,1631.2987505344604,588.7012494655396
Dec,West,Jamie,99,28,2772,2138.3649951295597,633.6350048704403
Dec,East,Jordan,132,28,3696,2476.4970503444,1219.5029496555999
Mar,North,Alex,128,22,2816,1846.9856287723162,969.0143712276838
Nov,East,Skyler,168,20,3360,2581.9425875823104,778.0574124176896
Nov,South,Jordan,161,27,4347,3247.8124087374226,1099.1875912625774
Apr,North,Alex,80,27,2160,1670.104539096619,489.89546090338104
May,North,Jordan,246,31,7626,6074.120279227237,1551.879720772763
Jan,North,Skyler,140,28,3920,2695.819678715019,1224.180321284981
Jul,North,Jamie,209,33,6897,4684.054763095737,2212.945236904263
Oct,West,Alex,173,25,4325,3032.4598326252963,1292.5401673747037
Jul,North,Skyler,96,28,2688,2101.194398905812,586.8056010941882
Sep,South,Alex,236,31,7316,4770.723948693594,2545.276051306406
Apr,West,Alex,196,29,5684,3703.5798037829936,1980.4201962170064
Jun,South,Jamie,185,28,5180,3535.443022629485,1644.5569773705151
Nov,South,Jamie,211,31,6541,4620.480273558866,1920.5197264411336
Feb,East,Jordan,164,32,5248,3649.206840721645,1598.7931592783548
Dec,North,Skyler,122,23,2806,2171.107920023939,634.8920799760608
Dec,North,Skyler,155,30,4650,3503.5813639885446,1146.4186360114554
Apr,South,Jamie,219,24,5256,4076.948074826421,1179.051925173579
Feb,North,Alex,129,25,3225,2281.8940424903844,943.1059575096156
Oct,West,Jordan,140,25,3500,2587.8003994832998,912.1996005167002
May,East,Jamie,183,29,5307,3859.878310333201,1447.1216896667988
Jul,North,Jordan,130,21,2730,1968.9005215875966,761.0994784124034
Jan,North,Jordan,156,23,3588,2487.2571474988454,1100.7428525011546
Oct,West,Skyler,177,31,5487,4150.274039925851,1336.725960074149
Oct,East,Jordan,162,28,4536,3304.949743904606,1231.0502560953942
Jul,West,Skyler,157,34,5338,3532.6372468179175,1805.3627531820825
Oct,South,Alex,84,26,2184,1419.7711331086048,764.2288668913952
Jun,South,Alex,235,28,6580,4297.054901220108,2282.945098779892
Jun,North,Jamie,217,25,5425,3588.054341182802,1836.945658817198
Dec,East,Alex,167,30,5010,3535.27207463655,1474.7279253634501
Aug,South,Skyler,96,26,2496,1736.8412332802513,759.1587667197487
Aug,West,Jordan,144,28,4032,2715.537310582732,1316.462689417268
Jun,South,Jordan,203,33,6699,4872.299230893922,1826.700769106078
Mar,South,Alex,100,31,3100,2466.1343571858465,633.8656428141535
May,West,Skyler,190,34,6460,4354.715042910852,2105.2849570891476
Feb,North,Jordan,186,23,4278,2941.504542576352,1336.495457423648
May,East,Alex,101,28,2828,2034.2241021334853,793.7758978665147
Sep,North,Skyler,148,34,5032,3754.5066002697126,1277.4933997302874
Oct,West,Skyler,115,22,2530,1872.2948715335124,657.7051284664876
Jan,South,Jordan,228,33,7524,5478.825506743998,2045.1744932560023
Oct,East,Jamie,152,31,4712,3583.901173388329,1128.098826611671
May,North,Jamie,170,33,5610,4358.363188131725,1251.636811868275
Dec,West,Skyler,205,30,6150,4919.046972092298,1230.9530279077017
Jun,South,Skyler,225,31,6975,5020.790412883763,1954.2095871162373
Nov,South,Alex,178,33,5874,4694.756278874517,1179.2437211254828
Jul,North,Skyler,94,27,2538,1927.8011254927856,610.1988745072144
Sep,West,Alex,123,22,2706,2025.7150168034548,680.2849831965452
Jun,South,Alex,176,22,3872,2888.327924539007,983.6720754609928
May,South,Alex,115,22,2530,1990.1274598619,539.8725401381
Dec,East,Skyler,247,28,6916,5478.787049103148,1437.212950896852
Jul,South,Skyler,109,29,3161,2139.2826114508257,1021.7173885491743
Jan,North,Alex,105,33,3465,2508.707041393685,956.2929586063151
Nov,West,Jordan,164,22,3608,2854.712658900992,753.2873410990078
May,West,Skyler,180,25,4500,3182.926160919324,1317.073839080676
Feb,East,Jamie,200,30,6000,4109.408882111409,1890.5911178885908
Apr,West,Jordan,110,33,3630,2415.3946555963266,1214.6053444036734
Jul,North,Jamie,96,23,2208,1632.9984702937747,575.0015297062253
May,South,Skyler,177,33,5841,4410.194039770012,1430.8059602299882
Dec,East,Jordan,205,34,6970,4734.945419757386,2235.054580242614
Jun,West,Skyler,103,21,2163,1624.5118858186838,538.4881141813162
Feb,East,Skyler,201,31,6231,4890.979077974387,1340.020922025613
Mar,East,Jordan,211,31,6541,4490.637981583888,2050.362018416112
Jul,West,Skyler,216,22,4752,3175.761525620523,1576.2384743794769
Nov,East,Jordan,209,24,5016,3888.9729970443336,1127.0270029556664
Feb,West,Skyler,242,34,8228,6479.278191787902,1748.721808212098
Dec,North,Alex,202,29,5858,3996.4991888272066,1861.5008111727934
Jun,West,Jamie,117,23,2691,2040.3352586985723,650.6647413014277
May,South,Alex,222,24,5328,3935.462834871456,1392.537165128544
Oct,West,Skyler,249,32,7968,5465.087600783125,2502.912399216875
Jan,South,Skyler,210,31,6510,5035.80173309465,1474.1982669053496
Dec,East,Skyler,238,30,7140,5144.838471124562,1995.1615288754383
Nov,West,Alex,248,20,4960,3745.048402597448,1214.9515974025521
Oct,South,Skyler,136,23,3128,2174.6275918656247,953.3724081343753
Nov,West,Jordan,121,30,3630,2803.69308123872,826.30691876128
Apr,West,Jamie,132,29,3828,2639.952997415228,1188.0470025847721
Nov,West,Skyler,198,22,4356,3069.7519847396493,1286.2480152603507
Feb,North,Skyler,200,32,6400,4535.810424453232,1864.1895755467676
Apr,South,Jamie,135,34,4590,3125.6248787308045,1464.3751212691955
Jan,North,Jamie,166,34,5644,4408.841152582424,1235.158847417576
Feb,North,Jamie,155,21,3255,2171.1604378569687,1083.8395621430313
Aug,South,Alex,164,26,4264,3131.777350220201,1132.2226497797992
Jun,West,Alex,164,29,4756,3672.215215843632,1083.784784156368
Feb,North,Skyler,239,28,6692,4932.912381583051,1759.0876184169492
Dec,North,Jamie,160,20,3200,2236.9103178379264,963.0896821620736
Jun,North,Skyler,244,31,7564,5803.125451377871,1760.8745486221287
Oct,West,Skyler,87,26,2262,1639.6708880468932,622.3291119531068
Sep,North,Skyler,90,30,2700,1821.0202041150285,878.9797958849715
Jul,East,Alex,217,31,6727,4692.280887490186,2034.7191125098143
Sep,South,Jamie,194,20,3880,2866.5089743004078,1013.4910256995922
May,East,Skyler,160,24,3840,2875.4552713716407,964.5447286283593
Jul,West,Alex,166,20,3320,2430.969781152569,889.0302188474311
Nov,North,Jordan,121,22,2662,1838.91336764053,823.0866323594701
Jul,South,Jordan,116,27,3132,2314.7449903566408,817.2550096433592
Dec,North,Skyler,171,32,5472,3829.6762184457457,1642.3237815542543
Dec,West,Skyler,164,34,5576,3812.523987048849,1763.476012951151
Mar,South,Jamie,138,23,3174,2513.2661945402956,660.7338054597044
Jul,East,Jamie,231,31,7161,4992.8712659661005,2168.1287340338995
Jan,South,Skyler,235,20,4700,3291.6124205836277,1408.3875794163723
Sep,North,Alex,116,20,2320,1820.0782062578523,499.92179374214766
Oct,South,Skyler,100,27,2700,1812.7906550528169,887.2093449471831
Jun,West,Jamie,240,34,8160,6019.544124262153,2140.4558757378472
May,West,Jamie,209,33,6897,5293.837837740105,1603.162162259895
Jul,South,Alex,162,27,4374,3022.651892813143,1351.3481071868569
May,West,Skyler,235,23,5405,4197.5887201830965,1207.4112798169035
Oct,West,Jamie,222,34,7548,5777.596574041678,1770.4034259583223
May,West,Skyler,80,23,1840,1330.1619625656226,509.8380374343774
Nov,East,Jamie,186,29,5394,3602.152876727677,1791.8471232723232
Oct,North,Jordan,107,30,3210,2553.6065973120835,656.3934026879165
Nov,West,Jordan,129,21,2709,2014.5059515357245,694.4940484642755
Jul,South,Jordan,114,21,2394,1741.7900369454924,652.2099630545076
Oct,West,Jamie,235,31,7285,5702.825034222301,1582.174965777699
Jul,East,Alex,216,25,5400,3851.2985298193967,1548.7014701806033
Nov,South,Jordan,231,27,6237,4581.364665982657,1655.6353340173428
Mar,North,Jamie,211,26,5486,4272.288048183831,1213.711951816169
Mar,South,Skyler,120,26,3120,2211.9109816290465,908.0890183709535
Oct,South,Jordan,146,22,3212,2459.9382632724987,752.0617367275013
Dec,South,Alex,127,31,3937,2710.3121617837273,1226.6878382162727
Mar,South,Alex,165,21,3465,2617.304261834073,847.6957381659272
Jun,West,Alex,137,29,3973,2886.6436569808343,1086.3563430191657
Dec,North,Skyler,118,26,3068,2070.0901076021783,997.9098923978217
Jun,West,Skyler,104,34,3536,2370.5383569941678,1165.4616430058322
Mar,East,Alex,139,23,3197,2297.5343796908096,899.4656203091904
Mar,East,Alex,196,20,3920,2965.978100106946,954.0218998930541
Aug,South,Alex,165,20,3300,2443.631514395798,856.3684856042019
Aug,West,Skyler,193,23,4439,3454.4686608375673,984.5313391624327
Jul,West,Skyler,163,24,3912,2771.453455812372,1140.5465441876281
Oct,North,Jamie,234,24,5616,4361.08413764695,1254.9158623530502
Apr,North,Jordan,203,20,4060,2661.5503293451293,1398.4496706548707
Apr,North,Skyler,190,22,4180,2946.359494562834,1233.6405054371662
Mar,West,Alex,121,25,3025,1999.3660628399093,1025.6339371600907
May,North,Jordan,131,29,3799,2993.181290560756,805.8187094392438
Mar,North,Skyler,127,26,3302,2381.7221211481424,920.2778788518576
Aug,North,Jordan,111,30,3330,2322.4201442988333,1007.5798557011667
Jul,South,Jamie,231,34,7854,5685.299765775398,2168.7002342246024
Mar,East,Skyler,210,20,4200,3065.693027367659,1134.306972632341
Sep,East,Alex,197,27,5319,4132.516577616547,1186.4834223834532
Dec,West,Alex,234,23,5382,3936.2019114771047,1445.7980885228953
May,West,Jamie,247,32,7904,5649.045815106779,2254.9541848932213
Sep,South,Jamie,102,28,2856,2268.244245256276,587.7557547437241
Jul,East,Jamie,214,30,6420,5105.721486961356,1314.2785130386437
Jul,North,Jamie,206,30,6180,4052.612358484684,2127.387641515316
Jun,North,Jamie,116,25,2900,2192.4779042712994,707.5220957287006
Feb,West,Skyler,86,34,2924,2063.653087550424,860.3469124495759
